log level: INFO
Bytes to send: 5378
CRC16 of data: d1c8
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: deaddeaddeadde, 1 , Result=0
Next block: 040471600b(1465/2689) --- Time elapsed: 154.111 secs
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471600b, 0 , Result=5
Next block: 05067164d8(1467/2689) --- Time elapsed: 154.375 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471600b, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471600b, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471600b, 1 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471600b, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067164d8, 1 , Result=5
Next block: 0506716ae5(1470/2689) --- Time elapsed: 154.651 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067164d8, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067164d8, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506716ae5, 1 , Result=5
Next block: 0506717017(1473/2689) --- Time elapsed: 154.905 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506716ae5, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506716ae5, 0 , Result=5
Read EPC: 13370506716ae5, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506717017, 3 , Result=5
Next block: 050671767c(1476/2689) --- Time elapsed: 155.145 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506717017, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671767c, 3 , Result=5
Next block: 0404717cd4(1479/2689) --- Time elapsed: 155.421 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671767c, 2 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404717cd4, 4 , Result=5
Next block: 050671809e(1481/2689) --- Time elapsed: 155.695 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404717cd4, 1 , Result=5
Read EPC: 13370404717cd4, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404717cd4, 4 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671809e, 3 , Result=5
Next block: 0506718691(1484/2689) --- Time elapsed: 155.946 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671809e, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671809e, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671809e, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506718691, 3 , Result=5
Next block: 0506718c28(1487/2689) --- Time elapsed: 156.206 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506718691, 3 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506718691, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506718c28, 1 , Result=5
Next block: 05067192df(1490/2689) --- Time elapsed: 156.440 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506718c28, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067192df, 0 , Result=5
Next block: 05067198db(1493/2689) --- Time elapsed: 156.725 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
no tags seen
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067198db, 0 , Result=5
Next block: 0302719e2c(1496/2689) --- Time elapsed: 157.517 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067198db, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=6
no tags seen
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370302719e2c, 0 , Result=5
Next block: 060871a03f(1497/2689) --- Time elapsed: 157.786 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=6
no tags seen
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 1 , Result=5
no tags seen
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Timeout reached. Resending (bad EPC)... 1
Undone words: 4
Resent: 040471a0df
Read EPC: 13370000000000, 4 , Result=6
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a0df, 1 , Result=5
Next block: 040471a477(1499/2689) --- Time elapsed: 160.612 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a0df, 1 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a477, 1 , Result=5
Next block: 040471a896(1501/2689) --- Time elapsed: 160.887 secs
Read EPC: 1337040471a477, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a477, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a477, 0 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a896, 5 , Result=0
Next block: 040471ac9f(1503/2689) --- Time elapsed: 161.111 secs
Read EPC: 1337040471a896, 0 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a896, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471a896, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471ac9f, 3 , Result=5
Next block: 040471b085(1505/2689) --- Time elapsed: 161.402 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471ac9f, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471ac9f, 5 , Result=0
Read EPC: 1337040471ac9f, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471ac9f, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471ac9f, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b085, 5 , Result=0
Next block: 040471b4e3(1507/2689) --- Time elapsed: 161.655 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b085, 0 , Result=5
Read EPC: 1337040471b085, 5 , Result=0
Read EPC: 1337040471b085, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b085, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b4e3, 1 , Result=6
Next block: 040471b854(1509/2689) --- Time elapsed: 161.944 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b4e3, 5 , Result=0
Read EPC: 1337040471b4e3, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b4e3, 5 , Result=0
Read EPC: 1337040471b4e3, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b854, 5 , Result=0
Next block: 040471bc84(1511/2689) --- Time elapsed: 162.182 secs
Read EPC: 1337040471b854, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b854, 5 , Result=0
Read EPC: 1337040471b854, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471b854, 3 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471bc84, 5 , Result=0
Next block: 040471c075(1513/2689) --- Time elapsed: 162.451 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471bc84, 5 , Result=0
Read EPC: 1337040471bc84, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471bc84, 5 , Result=0
Read EPC: 1337040471bc84, 2 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471c075, 2 , Result=5
Next block: 040471c475(1515/2689) --- Time elapsed: 162.705 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471c075, 5 , Result=0
Read EPC: 1337040471c075, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471c075, 5 , Result=0
Read EPC: 1337040471c075, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471c075, 4 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471c475, 5 , Result=0
Next block: 050671c832(1517/2689) --- Time elapsed: 162.990 secs
Read EPC: 1337040471c475, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040471c475, 5 , Result=0
Read EPC: 1337040471c475, 5 , Result=0
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671c832, 4 , Result=5
Next block: 050671ce7c(1520/2689) --- Time elapsed: 163.236 secs
Read EPC: 1337050671c832, 6 , Result=0
Read EPC: 1337050671c832, 1 , Result=5
Read EPC: 1337050671c832, 6 , Result=0
Read EPC: 1337050671c832, 6 , Result=0
Read EPC: 1337050671c832, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671c832, 3 , Result=5
Read EPC: 1337050671c832, 4 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671ce7c, 6 , Result=0
Next block: 050671d4c2(1523/2689) --- Time elapsed: 163.501 secs
Read EPC: 1337050671ce7c, 6 , Result=0
Read EPC: 1337050671ce7c, 0 , Result=5
Read EPC: 1337050671ce7c, 0 , Result=5
Read EPC: 1337050671ce7c, 6 , Result=0
Read EPC: 1337050671ce7c, 6 , Result=0
Read EPC: 1337050671ce7c, 6 , Result=0
Read EPC: 1337050671ce7c, 6 , Result=0
Read EPC: 1337050671ce7c, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Next block: 050671da82(1526/2689) --- Time elapsed: 163.745 secs
Read EPC: 1337050671d4c2, 1 , Result=5
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 1337050671d4c2, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 1337050671d4c2, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Next block: 050671e007(1529/2689) --- Time elapsed: 164.035 secs
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 6 , Result=0
Read EPC: 1337050671da82, 4 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671e007, 6 , Result=0
Next block: 050671e6bd(1532/2689) --- Time elapsed: 164.297 secs
Read EPC: 1337050671e007, 6 , Result=0
Read EPC: 1337050671e007, 6 , Result=0
Read EPC: 1337050671e007, 6 , Result=0
Read EPC: 1337050671e007, 6 , Result=0
Read EPC: 1337050671e007, 6 , Result=0
Read EPC: 1337050671e007, 6 , Result=0
Read EPC: 1337050671e007, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050671e6bd, 6 , Result=0
Next block: 050671eca0(1535/2689) --- Time elapsed: 164.557 secs
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 5 , Result=5
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 2 , Result=5
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 3 , Result=5
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671e6bd, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Next block: 050671f218(1538/2689) --- Time elapsed: 164.805 secs
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671eca0, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Next block: 050671f867(1541/2689) --- Time elapsed: 165.065 secs
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 0 , Result=5
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f218, 1 , Result=5
Read EPC: 1337050671f218, 5 , Result=5
Read EPC: 1337050671f218, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Next block: 030271fe30(1544/2689) --- Time elapsed: 165.322 secs
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 5 , Result=5
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 6 , Result=0
Read EPC: 1337050671f867, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Next block: 0608720059(1545/2689) --- Time elapsed: 165.566 secs
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 2 , Result=5
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 4 , Result=0
Read EPC: 1337030271fe30, 7 , Result=0
Read EPC: 13370608720059, 1 , Result=5
Next block: 0608720807(1549/2689) --- Time elapsed: 165.837 secs
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 4 , Result=5
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720059, 4 , Result=5
Read EPC: 13370608720059, 7 , Result=0
Read EPC: 13370608720807, 7 , Result=0
Next block: 0608721068(1553/2689) --- Time elapsed: 166.088 secs
Read EPC: 13370608720807, 7 , Result=0
Read EPC: 13370608720807, 7 , Result=0
Read EPC: 13370608720807, 1 , Result=5
Read EPC: 13370608720807, 7 , Result=0
Read EPC: 13370608720807, 3 , Result=5
Read EPC: 13370608720807, 7 , Result=0
Read EPC: 13370608720807, 1 , Result=5
Read EPC: 13370608720807, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Next block: 0608721884(1557/2689) --- Time elapsed: 166.355 secs
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 3 , Result=5
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 2 , Result=5
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721068, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Next block: 06087220cc(1561/2689) --- Time elapsed: 166.636 secs
Read EPC: 13370608721884, 5 , Result=5
Read EPC: 13370608721884, 2 , Result=5
Read EPC: 13370608721884, 5 , Result=5
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 13370608721884, 7 , Result=0
Read EPC: 133706087220cc, 7 , Result=0
Next block: 06087228a3(1565/2689) --- Time elapsed: 166.885 secs
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 0 , Result=5
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 1 , Result=5
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087220cc, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Next block: 0608723043(1569/2689) --- Time elapsed: 167.126 secs
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 133706087228a3, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Next block: 06087238ef(1573/2689) --- Time elapsed: 167.376 secs
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 3 , Result=5
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 13370608723043, 2 , Result=5
Read EPC: 13370608723043, 4 , Result=5
Read EPC: 13370608723043, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Next block: 06087240e6(1577/2689) --- Time elapsed: 167.684 secs
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087238ef, 6 , Result=5
Read EPC: 133706087238ef, 7 , Result=0
Read EPC: 133706087240e6, 7 , Result=0
Next block: 06087248e8(1581/2689) --- Time elapsed: 167.922 secs
Read EPC: 133706087240e6, 7 , Result=0
Read EPC: 133706087240e6, 7 , Result=0
Read EPC: 133706087240e6, 7 , Result=0
Read EPC: 133706087240e6, 7 , Result=0
Read EPC: 133706087240e6, 7 , Result=0
Read EPC: 133706087240e6, 7 , Result=0
Read EPC: 133706087240e6, 0 , Result=5
Read EPC: 133706087240e6, 7 , Result=0
Read EPC: 133706087248e8, 2 , Result=5
Next block: 080c7250a0(1585/2689) --- Time elapsed: 168.167 secs
Read EPC: 133706087248e8, 7 , Result=0
Read EPC: 133706087248e8, 7 , Result=0
Read EPC: 133706087248e8, 7 , Result=0
Read EPC: 133706087248e8, 7 , Result=0
Read EPC: 133706087248e8, 7 , Result=0
Read EPC: 133706087248e8, 5 , Result=5
Read EPC: 133706087248e8, 7 , Result=0
Read EPC: 133706087248e8, 2 , Result=5
Read EPC: 133706087248e8, 5 , Result=5
Read EPC: 133706087248e8, 9 , Result=0
Read EPC: 1337080c7250a0, 9 , Result=0
Next block: 0404725c81(1591/2689) --- Time elapsed: 168.434 secs
Read EPC: 1337080c7250a0, 9 , Result=0
Read EPC: 1337080c7250a0, 1 , Result=5
Read EPC: 1337080c7250a0, 9 , Result=0
